scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
46,1779178509.538,1,0.5023,0.7472,0.252,5.39,118,0,0.5472,1,0.0,0,0,16.719,5.25,2,0.0,26.08,0,1,0,ASK
46,1779178509.538,2,0.8562,0.5806,0.1943,1025.08,0,0,0.5213,1,0.0,0,0,0.0,1025.08,0,0.0,26.08,0,0,1,IDLE
47,1779178510.1,0,0.6781,0.4417,0.0484,0.0,158,0,0.3002,1,0.0,0,1,22.392,5.812,1,0.0,1.696,0,1,0,WAIT
47,1779178510.1,1,0.5023,0.7472,0.2517,5.952,118,0,0.5472,1,0.0,0,0,16.719,5.812,2,0.0,26.642,0,1,0,ASK
47,1779178510.1,2,0.8562,0.5806,0.1924,1025.642,0,0,0.5213,1,0.0,0,0,0.0,1025.642,0,0.0,26.642,0,0,1,IDLE
48,1779178510.675,0,0.6789,0.4444,0.0484,0.0,162,0,0.3029,1,0.0,0,1,22.967,6.388,1,0.0,2.271,0,1,0,WAIT
48,1779178510.675,1,0.5023,0.7472,0.2515,6.527,118,0,0.5472,1,0.0,0,0,16.719,6.388,2,0.0,27.218,0,1,0,ASK
48,1779178510.675,2,0.8562,0.5806,0.1905,1026.218,0,0,0.5213,1,0.0,0,0,0.0,1026.218,0,0.0,27.218,0,0,1,IDLE
49,1779178511.236,0,0.6773,0.4458,0.0484,0.0,166,0,0.3031,1,0.0,0,1,23.528,6.948,1,0.0,2.832,0,1,0,WAIT
49,1779178511.236,1,0.5023,0.7472,0.2501,7.088,118,0,0.5472,1,0.0,0,0,16.719,6.948,2,0.0,27.778,0,1,0,ASK
49,1779178511.236,2,0.8562,0.5806,0.1912,1026.778,0,0,0.5213,1,0.0,0,0,0.0,1026.778,0,0.0,27.778,0,0,1,IDLE
50,1779178511.812,0,0.6758,0.4472,0.0517,0.0,170,0,0.3033,1,0.0,0,1,24.104,7.525,1,0.0,3.408,0,1,0,WAIT
50,1779178511.812,1,0.5023,0.7472,0.2543,7.664,118,0,0.5472,1,0.0,0,0,16.719,7.525,2,0.0,28.355,0,1,0,ASK
50,1779178511.812,2,0.8562,0.5806,0.1892,1027.355,0,0,0.5213,1,0.0,0,0,0.0,1027.355,0,0.0,28.355,0,0,1,IDLE
51,1779178512.372,0,0.6758,0.4472,0.051,0.0,174,0,0.3033,1,0.0,0,1,24.664,8.085,1,0.0,3.968,0,1,0,WAIT
51,1779178512.372,1,0.5023,0.7472,0.2537,8.224,118,0,0.5472,1,0.0,0,0,16.719,8.085,2,0.0,28.914,0,1,0,ASK
51,1779178512.372,2,0.8562,0.5806,0.1888,1027.914,0,0,0.5213,1,0.0,0,0,0.0,1027.914,0,0.0,28.914,0,0,1,IDLE
52,1779178512.931,0,0.6758,0.4458,0.0509,0.0,178,0,0.3022,1,0.0,0,1,25.223,8.644,1,0.0,4.527,0,1,0,WAIT
52,1779178512.931,1,0.5023,0.7458,0.2533,8.783,118,0,0.5458,1,0.0,0,0,16.719,8.644,2,0.0,29.474,0,1,0,ASK
52,1779178512.931,2,0.857,0.5806,0.1903,1028.474,0,0,0.5218,1,0.0,0,0,0.0,1028.474,0,0.0,29.474,0,0,1,IDLE
53,1779178513.507,0,0.6742,0.4458,0.0517,0.0,182,0,0.3013,1,0.0,0,1,25.799,9.22,1,0.0,5.103,0,1,0,WAIT
53,1779178513.507,1,0.5023,0.7472,0.2539,9.359,118,0,0.5472,1,0.0,0,0,16.719,9.22,2,0.0,30.05,0,1,0,ASK
53,1779178513.507,2,0.8562,0.5806,0.1907,1029.05,0,0,0.5213,1,0.0,0,0,0.0,1029.05,0,0.0,30.05,0,0,1,IDLE
54,1779178514.068,0,0.6742,0.4472,0.0516,0.0,186,0,0.3024,1,0.0,0,1,26.36,9.78,1,0.0,5.664,0,1,0,WAIT
54,1779178514.068,1,0.5023,0.7472,0.253,9.919,118,0,0.5472,1,0.0,0,0,16.719,9.78,2,0.0,30.61,0,1,0,ASK
54,1779178514.068,2,0.857,0.5806,0.1913,1029.61,0,0,0.5218,1,0.0,0,0,0.0,1029.61,0,0.0,30.61,0,0,1,IDLE
55,1779178514.641,0,0.6813,0.4972,0.052,0.0,190,1,0.3481,1,0.0,0,1,26.932,10.353,1,0.0,0.0,0,1,0,WAIT
55,1779178514.641,1,0.5023,0.7472,0.2375,10.492,118,0,0.5472,1,0.0,0,0,16.719,10.353,2,0.0,31.183,0,1,0,IDLE
55,1779178514.641,2,0.8562,0.5806,0.1738,1030.183,0,0,0.5213,1,0.0,0,0,0.0,1030.183,0,0.0,31.183,0,0,1,IDLE
56,1779178515.204,0,0.6922,0.6583,0.0423,0.0,194,0,0.497,1,0.0,0,1,27.496,10.917,1,0.0301,0.143,1,1,0,WAIT
56,1779178515.204,1,0.5016,0.7472,0.1961,11.056,118,0,0.5472,1,0.0,0,0,16.719,10.917,2,0.0,31.746,0,1,0,IDLE
