scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label,source_file
41,1779169635.348,1,0.4984,0.2153,0.0435,0.0,31,0,0.0154,1,0.0,WAIT,interaction_blue.csv
41,1779169635.348,2,0.7586,0.5458,0.2378,1.259,149,0,0.4318,1,0.0,ASK,interaction_blue.csv
42,1779169635.927,2,0.7562,0.5472,0.0663,0.0,151,0,0.4315,1,0.0,WAIT,interaction_blue.csv
43,1779169636.488,1,0.4828,0.2292,0.2848,0.996,32,0,0.0339,1,0.0,ASK,interaction_blue.csv
43,1779169636.488,2,0.7547,0.5639,0.0454,0.0,155,0,0.4442,1,0.0,WAIT,interaction_blue.csv
44,1779169637.065,1,0.4813,0.2431,0.2819,1.573,32,0,0.047,1,0.0,ASK,interaction_blue.csv
44,1779169637.065,2,0.7547,0.5639,0.0463,0.0,159,0,0.4442,1,0.0,WAIT,interaction_blue.csv
45,1779169637.622,1,0.4883,0.25,0.2765,2.129,32,0,0.0514,1,0.0,ASK,interaction_blue.csv
45,1779169637.622,2,0.7547,0.5625,0.0457,0.0,163,0,0.443,1,0.0,WAIT,interaction_blue.csv
46,1779169638.185,1,0.5016,0.2542,0.2645,2.692,32,0,0.0542,1,0.0,ASK,interaction_blue.csv
46,1779169638.185,2,0.7547,0.5625,0.0454,0.0,167,0,0.443,1,0.0,WAIT,interaction_blue.csv
47,1779169638.761,1,0.5047,0.2625,0.2609,3.268,32,0,0.0627,1,0.0,ASK,interaction_blue.csv
47,1779169638.761,2,0.7547,0.5625,0.0457,0.0,171,0,0.443,1,0.0,WAIT,interaction_blue.csv
48,1779169639.323,1,0.5047,0.2611,0.2609,3.83,32,0,0.0613,1,0.0,ASK,interaction_blue.csv
48,1779169639.323,2,0.7547,0.5625,0.0448,0.0,175,0,0.443,1,0.0,WAIT,interaction_blue.csv
49,1779169639.898,1,0.493,0.2639,0.2694,4.405,32,0,0.0643,1,0.0,ASK,interaction_blue.csv
49,1779169639.898,2,0.7547,0.5625,0.0454,0.0,179,0,0.443,1,0.0,WAIT,interaction_blue.csv
50,1779169640.456,1,0.4945,0.2625,0.2687,4.964,32,0,0.0627,1,0.0,ASK,interaction_blue.csv
50,1779169640.456,2,0.7547,0.5625,0.0448,0.0,183,0,0.443,1,0.0,WAIT,interaction_blue.csv
51,1779169641.033,1,0.4961,0.2639,0.2669,5.54,32,0,0.064,1,0.0,ASK,interaction_blue.csv
51,1779169641.033,2,0.7547,0.5625,0.0454,0.0,187,0,0.443,1,0.0,WAIT,interaction_blue.csv
52,1779169641.593,1,0.4906,0.2667,0.2707,6.1,32,0,0.0673,1,0.0,ASK,interaction_blue.csv
52,1779169641.593,2,0.7547,0.5625,0.0454,0.0,191,0,0.443,1,0.0,WAIT,interaction_blue.csv
53,1779169642.152,1,0.4969,0.2653,0.2663,6.659,32,0,0.0654,1,0.0,ASK,interaction_blue.csv
53,1779169642.152,2,0.7547,0.5625,0.0448,0.0,195,0,0.443,1,0.0,WAIT,interaction_blue.csv
54,1779169642.73,1,0.4961,0.2736,0.2653,7.237,32,0,0.0737,1,0.0,ASK,interaction_blue.csv
54,1779169642.73,2,0.7547,0.5625,0.0448,0.0,199,0,0.443,1,0.0,WAIT,interaction_blue.csv
55,1779169643.289,1,0.4938,0.2694,0.2677,7.796,32,0,0.0697,1,0.0,ASK,interaction_blue.csv
55,1779169643.289,2,0.7547,0.5625,0.0454,0.0,203,0,0.443,1,0.0,WAIT,interaction_blue.csv
56,1779169643.865,1,0.4953,0.2736,0.2657,8.372,32,0,0.0738,1,0.0,ASK,interaction_blue.csv
56,1779169643.865,2,0.7547,0.5625,0.0454,0.0,207,0,0.443,1,0.0,WAIT,interaction_blue.csv
57,1779169644.425,1,0.4977,0.2708,0.2643,8.932,32,0,0.0709,1,0.0,ASK,interaction_blue.csv
57,1779169644.425,2,0.7547,0.5625,0.0454,0.0,211,0,0.443,1,0.0,WAIT,interaction_blue.csv
58,1779169645.001,1,0.4953,0.2708,0.2662,9.509,32,0,0.071,1,0.0,ASK,interaction_blue.csv
58,1779169645.001,2,0.7547,0.5625,0.0454,0.0,215,0,0.443,1,0.0,WAIT,interaction_blue.csv
59,1779169645.56,1,0.5,0.2764,0.24,10.067,32,0,0.0764,1,0.0,ASK,interaction_blue.csv
59,1779169645.56,2,0.7578,0.5472,0.0649,0.0,219,0,0.4325,1,0.0,WAIT,interaction_blue.csv
60,1779169646.121,1,0.5008,0.2694,0.2847,10.628,32,0,0.0694,1,0.0,ASK,interaction_blue.csv
60,1779169646.121,2,0.7594,0.5458,0.0627,0.0,223,0,0.4323,1,0.0,WAIT,interaction_blue.csv
61,1779169646.697,1,0.5055,0.2764,0.2784,11.204,32,0,0.0766,1,0.0,ASK,interaction_blue.csv
61,1779169646.697,2,0.7594,0.5444,0.062,0.0,227,0,0.4312,1,0.0,WAIT,interaction_blue.csv
62,1779169647.257,1,0.4992,0.2778,0.2806,11.764,32,0,0.0778,1,0.0,ASK,interaction_blue.csv
62,1779169647.257,2,0.7594,0.5431,0.0607,0.0,231,0,0.4301,1,0.0,WAIT,interaction_blue.csv
63,1779169647.832,1,0.5008,0.2736,0.2815,12.339,32,0,0.0736,1,0.0,ASK,interaction_blue.csv
63,1779169647.832,2,0.7594,0.5444,0.0599,0.0,235,0,0.4312,1,0.0,WAIT,interaction_blue.csv
64,1779169648.393,1,0.5039,0.2556,0.2222,12.9,32,0,0.0557,1,0.0,ASK,interaction_blue.csv
64,1779169648.393,2,0.757,0.5667,0.0524,0.0,239,0,0.4478,1,0.0,WAIT,interaction_blue.csv
65,1779169648.968,1,0.4953,0.2667,0.2321,13.475,32,0,0.0668,1,0.0,ASK,interaction_blue.csv
65,1779169648.968,2,0.7672,0.4944,0.0427,0.0,243,1,0.3976,1,0.0,WAIT,interaction_blue.csv
66,1779169649.528,1,0.4383,0.2222,999.0,0.142,33,1,0.0656,1,0.0,ASK,interaction_blue.csv
66,1779169649.528,2,0.618,0.2528,999.0,0.142,246,1,0.1292,1,0.0,ASK,interaction_blue.csv
67,1779169650.088,1,0.4422,0.2194,0.1021,0.0,37,0,0.061,1,0.0,WAIT,interaction_blue.csv
67,1779169650.088,2,0.5773,0.2056,0.0334,0.0,250,0,0.0775,1,0.0,WAIT,interaction_blue.csv
68,1779169650.665,2,0.5188,0.1944,0.0256,0.0,254,0,0.0196,1,0.0,WAIT,interaction_blue.csv
69,1779169651.224,1,0.4453,0.2222,0.0417,0.0,44,1,0.059,1,0.0,WAIT,interaction_blue.csv
69,1779169651.224,2,0.4859,0.25,0.0368,0.0,258,0,0.0519,1,0.0,WAIT,interaction_blue.csv
70,1779169651.8,1,0.5094,0.3069,0.0649,0.0,48,0,0.1074,1,0.0,WAIT,interaction_blue.csv
70,1779169651.8,2,0.4992,0.2389,0.0315,0.0,262,0,0.0389,1,0.0,WAIT,interaction_blue.csv
71,1779169652.361,1,0.4828,0.2681,0.0509,0.0,52,0,0.0702,1,0.0,WAIT,interaction_blue.csv
71,1779169652.361,2,0.4953,0.2319,0.0314,0.0,266,0,0.0323,1,0.0,WAIT,interaction_blue.csv
72,1779169652.937,1,0.4805,0.2444,0.0395,0.0,54,1,0.0485,1,0.0,WAIT,interaction_blue.csv
72,1779169652.937,2,0.493,0.2333,0.0315,0.0,270,0,0.0341,1,0.0,WAIT,interaction_blue.csv
73,1779169653.492,1,0.5039,0.3042,0.0649,0.0,57,1,0.1042,1,0.0,WAIT,interaction_blue.csv
73,1779169653.492,2,0.4938,0.2361,0.0316,0.0,274,0,0.0366,1,0.0,WAIT,interaction_blue.csv
74,1779169654.057,1,0.4602,0.2542,0.0517,0.0,61,0,0.0672,1,0.0,WAIT,interaction_blue.csv
74,1779169654.057,2,0.4938,0.2375,0.0316,0.0,278,0,0.038,1,0.0,WAIT,interaction_blue.csv
75,1779169654.634,1,0.4648,0.2306,0.04,0.0,65,1,0.0466,1,0.0,WAIT,interaction_blue.csv
75,1779169654.634,2,0.4938,0.2389,0.0316,0.0,282,0,0.0394,1,0.0,WAIT,interaction_blue.csv
76,1779169655.189,1,0.4602,0.2625,0.0538,0.0,69,0,0.0741,1,0.0,WAIT,interaction_blue.csv
76,1779169655.189,2,0.4938,0.2389,0.0309,0.0,286,0,0.0394,1,0.0,WAIT,interaction_blue.csv
77,1779169655.769,1,0.507,0.3056,0.0644,0.0,73,0,0.1058,1,0.0,WAIT,interaction_blue.csv
77,1779169655.769,2,0.4938,0.2403,0.0323,0.0,290,0,0.0408,1,0.0,WAIT,interaction_blue.csv
78,1779169656.33,1,0.493,0.2694,0.0585,0.0,77,0,0.0698,1,0.0,WAIT,interaction_blue.csv
78,1779169656.33,2,0.5336,0.2139,0.0357,0.0,294,1,0.0364,1,0.0,WAIT,interaction_blue.csv
79,1779169656.888,1,0.4938,0.2681,0.2452,0.559,77,0,0.0683,1,0.0,ASK,interaction_blue.csv
79,1779169656.888,2,0.7633,0.5861,0.0387,0.0,298,0,0.4673,1,0.0,WAIT,interaction_blue.csv
80,1779169657.459,1,0.4922,0.3111,0.2327,1.129,77,0,0.1114,1,0.0,ASK,interaction_blue.csv
80,1779169657.459,2,0.7633,0.5861,0.0414,0.0,302,0,0.4673,1,0.0,WAIT,interaction_blue.csv
81,1779169658.025,1,0.4766,0.2944,999.0,1.695,77,0,0.0973,1,0.0,ASK,interaction_blue.csv
81,1779169658.025,2,0.7625,0.5764,999.0,0.144,305,0,0.4589,1,0.0,ASK,interaction_blue.csv
82,1779169658.6,1,0.4758,0.2958,0.2424,2.271,77,1,0.0988,1,0.0,ASK,interaction_blue.csv
82,1779169658.6,2,0.7602,0.575,0.1014,0.0,309,0,0.4564,1,0.0,WAIT,interaction_blue.csv
83,1779169659.161,1,0.4883,0.3167,0.2278,2.831,77,0,0.1173,1,0.0,ASK,interaction_blue.csv
83,1779169659.161,2,0.7609,0.575,0.0996,0.0,313,0,0.4569,1,0.0,WAIT,interaction_blue.csv
84,1779169659.736,1,0.4875,0.3083,0.2318,3.407,77,0,0.1091,1,0.0,ASK,interaction_blue.csv
84,1779169659.736,2,0.7609,0.575,0.099,0.0,317,0,0.4569,1,0.0,WAIT,interaction_blue.csv
85,1779169660.293,1,0.5156,0.2958,0.2236,3.963,77,0,0.0971,1,0.0,ASK,interaction_blue.csv
85,1779169660.293,2,0.7609,0.575,0.0984,0.0,321,0,0.4569,1,0.0,WAIT,interaction_blue.csv
86,1779169660.856,1,0.5883,0.3361,0.1756,4.526,77,1,0.1622,1,0.0,ASK,interaction_blue.csv
86,1779169660.856,2,0.7602,0.575,0.0902,0.0,325,0,0.4564,1,0.0,WAIT,interaction_blue.csv
87,1779169661.432,2,0.7609,0.575,0.1473,0.143,328,0,0.4569,1,0.0,ASK,interaction_blue.csv
88,1779169661.988,2,0.7602,0.575,999.0,0.698,328,0,0.4564,1,0.144,ASK,interaction_blue.csv
89,1779169662.569,2,0.7602,0.575,999.0,1.28,328,0,0.4564,1,0.726,ASK,interaction_blue.csv
90,1779169663.13,2,0.7609,0.575,999.0,1.841,328,0,0.4569,1,1.286,ASK,interaction_blue.csv
91,1779169663.705,2,0.7602,0.575,999.0,2.416,328,0,0.4564,1,1.861,ASK,interaction_blue.csv
92,1779169664.264,2,0.7602,0.575,999.0,2.975,328,0,0.4564,1,2.42,ASK,interaction_blue.csv
93,1779169664.824,2,0.7602,0.575,999.0,3.535,328,0,0.4564,1,2.981,ASK,interaction_blue.csv
94,1779169665.401,2,0.7602,0.575,999.0,4.112,328,0,0.4564,1,0.0,ASK,interaction_blue.csv
95,1779169665.962,2,0.7602,0.575,999.0,4.673,328,0,0.4564,1,0.561,ASK,interaction_blue.csv
96,1779169666.537,2,0.7609,0.575,999.0,5.248,328,0,0.4569,1,1.136,ASK,interaction_blue.csv
97,1779169667.097,2,0.7602,0.575,999.0,5.808,328,0,0.4564,1,0.288,ASK,interaction_blue.csv
98,1779169667.673,2,0.7602,0.575,999.0,6.384,328,0,0.4564,1,0.865,ASK,interaction_blue.csv
99,1779169668.233,2,0.7602,0.575,999.0,6.944,328,0,0.4564,1,0.0,ASK,interaction_blue.csv
100,1779169668.791,2,0.7602,0.575,999.0,7.502,328,0,0.4564,1,0.558,ASK,interaction_blue.csv
101,1779169669.369,2,0.7609,0.575,999.0,8.08,328,0,0.4569,1,0.145,ASK,interaction_blue.csv
102,1779169669.93,2,0.7602,0.575,999.0,8.641,328,0,0.4564,1,0.706,ASK,interaction_blue.csv
103,1779169670.504,1,0.1437,0.6181,0.001,0.0,79,1,0.5493,1,0.0,WAIT,interaction_blue.csv
103,1779169670.504,2,0.7602,0.575,0.537,9.214,328,0,0.4564,1,0.0,ASK,interaction_blue.csv
104,1779169671.064,1,0.418,0.5917,999.0,0.561,79,1,0.4002,1,0.561,ASK,interaction_blue.csv
104,1779169671.064,2,0.7602,0.575,999.0,9.775,328,0,0.4564,1,0.561,ASK,interaction_blue.csv
105,1779169671.64,1,0.5344,0.6361,0.0022,0.0,82,0,0.4375,1,0.0,WAIT,interaction_blue.csv
105,1779169671.64,2,0.7602,0.575,0.1969,10.351,328,0,0.4564,1,0.0,ASK,interaction_blue.csv
0,1779169698.505,0,0.8266,0.4583,0.3017,999.0,0,0,0.4164,1,0.0,CLEANUP_CANDIDATE,interaction_clutter.csv
0,1779169698.505,1,0.8461,0.5833,0.3239,999.0,0,0,0.5165,1,0.0,CLEANUP_CANDIDATE,interaction_clutter.csv
0,1779169698.505,2,0.5336,0.5889,0.0763,0.0,1,0,0.3903,1,0.0,WAIT,interaction_clutter.csv
1,1779169699.07,0,0.8273,0.4917,0.1267,999.565,0,0,0.4384,1,0.0,CLEANUP_CANDIDATE,interaction_clutter.csv
1,1779169699.07,1,0.6867,0.5083,0.0402,0.0,3,0,0.3605,1,0.0,WAIT,interaction_clutter.csv
1,1779169699.07,2,0.5328,0.5889,0.156,0.291,2,0,0.3903,1,0.0,ASK,interaction_clutter.csv
2,1779169699.626,0,0.8156,0.4917,0.0564,0.0,3,0,0.4298,1,0.0,WAIT,interaction_clutter.csv
2,1779169699.626,1,0.6813,0.5375,0.131,0.556,3,0,0.3831,1,0.0,ASK,interaction_clutter.csv
2,1779169699.626,2,0.5297,0.5917,0.2595,0.415,3,0,0.3928,1,0.0,ASK,interaction_clutter.csv
3,1779169700.2,0,0.807,0.4806,999.0,0.139,6,0,0.4159,1,0.139,ASK,interaction_clutter.csv
3,1779169700.2,1,0.6742,0.4931,999.0,1.13,3,1,0.3409,1,0.139,ASK,interaction_clutter.csv
3,1779169700.2,2,0.5289,0.5917,999.0,0.989,3,0,0.3927,1,0.139,ASK,interaction_clutter.csv
4,1779169700.766,0,0.807,0.4806,0.2957,0.705,6,0,0.4159,1,0.0,ASK,interaction_clutter.csv
4,1779169700.766,1,0.6813,0.5389,0.1899,1.696,3,0,0.3843,1,0.0,ASK,interaction_clutter.csv
4,1779169700.766,2,0.5281,0.5917,0.0833,0.0,5,0,0.3927,1,0.0,WAIT,interaction_clutter.csv
5,1779169701.342,0,0.807,0.4806,0.2223,1.281,6,0,0.4159,1,0.0,ASK,interaction_clutter.csv
5,1779169701.342,1,0.682,0.5389,0.1202,2.272,3,0,0.3847,1,0.0,ASK,interaction_clutter.csv
5,1779169701.342,2,0.5297,0.5917,0.0696,0.0,9,0,0.3928,1,0.0,WAIT,interaction_clutter.csv
6,1779169701.901,0,0.807,0.4806,0.2147,1.841,6,0,0.4159,1,0.0,ASK,interaction_clutter.csv
6,1779169701.901,1,0.6813,0.5375,0.1045,0.0,7,0,0.3831,1,0.0,WAIT,interaction_clutter.csv
6,1779169701.901,2,0.5289,0.5917,0.045,0.0,13,0,0.3927,1,0.0,WAIT,interaction_clutter.csv
7,1779169702.477,0,0.807,0.4806,0.212,2.416,6,0,0.4159,1,0.0,ASK,interaction_clutter.csv
7,1779169702.477,1,0.6813,0.5375,0.1018,0.0,11,0,0.3831,1,0.0,WAIT,interaction_clutter.csv
7,1779169702.477,2,0.5289,0.5917,0.0468,0.0,17,0,0.3927,1,0.0,WAIT,interaction_clutter.csv
8,1779169703.036,0,0.8063,0.4792,0.2123,2.976,6,0,0.4144,1,0.0,ASK,interaction_clutter.csv
8,1779169703.036,1,0.6813,0.5347,0.1015,0.0,15,0,0.3806,1,0.0,WAIT,interaction_clutter.csv
8,1779169703.036,2,0.5289,0.5917,0.0411,0.0,21,0,0.3927,1,0.0,WAIT,interaction_clutter.csv
9,1779169703.597,0,0.807,0.4806,0.2194,3.536,6,0,0.4159,1,0.0,ASK,interaction_clutter.csv
9,1779169703.597,1,0.682,0.5347,0.1089,0.0,19,0,0.381,1,0.0,WAIT,interaction_clutter.csv
9,1779169703.597,2,0.5289,0.5917,0.0377,0.0,25,0,0.3927,1,0.0,WAIT,interaction_clutter.csv
10,1779169704.173,0,0.8078,0.4806,0.2076,4.112,6,0,0.4165,1,0.0,ASK,interaction_clutter.csv
10,1779169704.173,1,0.682,0.5375,0.096,0.0,23,0,0.3835,1,0.0,WAIT,interaction_clutter.csv
10,1779169704.173,2,0.5297,0.5917,0.045,0.0,29,0,0.3928,1,0.0,WAIT,interaction_clutter.csv
11,1779169704.732,0,0.8078,0.4792,0.2079,4.672,6,0,0.4156,1,0.0,ASK,interaction_clutter.csv
11,1779169704.732,1,0.6828,0.5347,0.0984,0.0,27,0,0.3814,1,0.0,WAIT,interaction_clutter.csv
11,1779169704.732,2,0.5297,0.5917,0.0506,0.0,33,0,0.3928,1,0.0,WAIT,interaction_clutter.csv
12,1779169705.307,0,0.8078,0.4806,0.279,5.246,6,0,0.4165,1,0.0,ASK,interaction_clutter.csv
12,1779169705.307,1,0.6828,0.5347,0.1882,0.43,28,0,0.3814,1,0.0,ASK,interaction_clutter.csv
12,1779169705.307,2,0.5297,0.5903,0.1282,0.288,35,0,0.3914,1,0.0,ASK,interaction_clutter.csv
13,1779169705.871,0,0.8086,0.4806,0.2487,5.811,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
13,1779169705.871,1,0.6836,0.5347,0.1408,0.995,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
13,1779169705.871,2,0.5125,0.6222,0.062,0.0,39,0,0.4224,1,0.0,WAIT,interaction_clutter.csv
14,1779169706.428,0,0.8086,0.4806,0.2434,6.367,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
14,1779169706.428,1,0.6828,0.5375,0.1329,1.551,28,0,0.3838,1,0.0,ASK,interaction_clutter.csv
14,1779169706.428,2,0.5125,0.6222,0.0502,0.0,43,0,0.4224,1,0.0,WAIT,interaction_clutter.csv
15,1779169707.004,0,0.8086,0.4806,0.2434,6.944,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
15,1779169707.004,1,0.6836,0.5347,0.1335,2.128,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
15,1779169707.004,2,0.5133,0.6222,0.05,0.0,47,0,0.4224,1,0.0,WAIT,interaction_clutter.csv
16,1779169707.565,0,0.8078,0.4806,0.2427,7.504,6,0,0.4165,1,0.0,ASK,interaction_clutter.csv
16,1779169707.565,1,0.6836,0.5347,0.1335,2.688,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
16,1779169707.565,2,0.5125,0.6236,0.0508,0.0,51,0,0.4238,1,0.0,WAIT,interaction_clutter.csv
17,1779169708.136,0,0.8086,0.4806,0.2434,8.075,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
17,1779169708.136,1,0.6836,0.5347,0.1335,3.259,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
17,1779169708.136,2,0.5133,0.6194,0.048,0.0,55,0,0.4197,1,0.0,WAIT,interaction_clutter.csv
18,1779169708.701,0,0.8086,0.4806,0.2434,8.64,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
18,1779169708.701,1,0.6836,0.5333,0.1335,3.824,28,0,0.3805,1,0.0,ASK,interaction_clutter.csv
18,1779169708.701,2,0.5125,0.6236,0.0508,0.0,59,0,0.4238,1,0.0,WAIT,interaction_clutter.csv
19,1779169709.277,0,0.8086,0.4806,0.2431,9.216,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
19,1779169709.277,1,0.6836,0.5333,0.1337,4.4,28,0,0.3805,1,0.0,ASK,interaction_clutter.csv
19,1779169709.277,2,0.5469,0.6194,0.0524,0.0,63,0,0.4221,1,0.0,WAIT,interaction_clutter.csv
20,1779169709.835,0,0.8078,0.4806,0.2423,9.775,6,0,0.4165,1,0.0,ASK,interaction_clutter.csv
20,1779169709.835,1,0.6836,0.5347,0.1339,4.959,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
20,1779169709.835,2,0.5297,0.6181,0.0511,0.0,67,0,0.4191,1,0.0,WAIT,interaction_clutter.csv
21,1779169710.392,0,0.8086,0.4806,0.243,10.331,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
21,1779169710.392,1,0.6836,0.5347,0.1339,5.515,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
21,1779169710.392,2,0.5297,0.6139,0.049,0.0,71,0,0.415,1,0.0,WAIT,interaction_clutter.csv
22,1779169710.972,0,0.8086,0.4806,0.2429,10.912,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
22,1779169710.972,1,0.6836,0.5347,0.134,6.095,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
22,1779169710.972,2,0.5305,0.6167,0.0517,0.0,75,0,0.4178,1,0.0,WAIT,interaction_clutter.csv
23,1779169711.533,0,0.8086,0.4806,0.244,11.472,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
23,1779169711.533,1,0.6828,0.5347,0.135,6.656,28,0,0.3814,1,0.0,ASK,interaction_clutter.csv
23,1779169711.533,2,0.5312,0.6167,0.0552,0.0,79,0,0.4178,1,0.0,WAIT,interaction_clutter.csv
24,1779169712.108,0,0.8078,0.4806,0.2461,12.047,6,0,0.4165,1,0.0,ASK,interaction_clutter.csv
24,1779169712.108,1,0.6836,0.5347,0.1383,7.231,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
24,1779169712.108,2,0.5312,0.6111,0.052,0.0,83,0,0.4123,1,0.0,WAIT,interaction_clutter.csv
25,1779169712.668,0,0.8086,0.4806,0.2475,12.608,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
25,1779169712.668,1,0.6836,0.5347,0.139,7.792,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
25,1779169712.668,2,0.5312,0.6111,0.052,0.0,87,0,0.4123,1,0.0,WAIT,interaction_clutter.csv
26,1779169713.245,0,0.8086,0.4806,0.2475,13.184,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
26,1779169713.245,1,0.6836,0.5333,0.1389,8.368,28,0,0.3805,1,0.0,ASK,interaction_clutter.csv
26,1779169713.245,2,0.5312,0.6111,0.052,0.0,91,0,0.4123,1,0.0,WAIT,interaction_clutter.csv
27,1779169713.804,0,0.8086,0.4806,0.2475,13.743,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
27,1779169713.804,1,0.6828,0.5347,0.1383,8.927,28,0,0.3814,1,0.0,ASK,interaction_clutter.csv
27,1779169713.804,2,0.5312,0.6111,0.052,0.0,95,0,0.4123,1,0.0,WAIT,interaction_clutter.csv
28,1779169714.365,0,0.8086,0.4806,0.2475,14.304,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
28,1779169714.365,1,0.6836,0.5347,0.139,9.488,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
28,1779169714.365,2,0.5312,0.6111,0.052,0.0,99,0,0.4123,1,0.0,WAIT,interaction_clutter.csv
29,1779169714.937,0,0.8078,0.4806,0.2475,14.877,6,0,0.4165,1,0.0,ASK,interaction_clutter.csv
29,1779169714.937,1,0.6836,0.5347,0.1396,10.061,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
29,1779169714.937,2,0.5312,0.6111,0.0521,0.0,103,0,0.4123,1,0.0,WAIT,interaction_clutter.csv
30,1779169715.5,0,0.8086,0.4806,0.2524,15.44,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
30,1779169715.5,1,0.6836,0.5347,0.1435,10.624,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
30,1779169715.5,2,0.5312,0.6097,0.0494,0.0,107,0,0.4109,1,0.0,WAIT,interaction_clutter.csv
31,1779169716.075,0,0.8086,0.4806,0.254,16.015,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
31,1779169716.075,1,0.6836,0.5347,0.1484,11.199,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
31,1779169716.075,2,0.5312,0.5931,0.0612,0.0,111,0,0.3943,1,0.0,WAIT,interaction_clutter.csv
32,1779169716.636,0,0.8086,0.4806,0.2975,16.575,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
32,1779169716.636,1,0.6836,0.5333,0.1881,11.759,28,0,0.3805,1,0.0,ASK,interaction_clutter.csv
32,1779169716.636,2,0.5305,0.5917,0.065,0.0,115,0,0.3929,1,0.0,WAIT,interaction_clutter.csv
33,1779169717.212,0,0.8086,0.4806,0.3068,17.152,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
33,1779169717.212,1,0.6836,0.5347,0.1953,12.336,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
33,1779169717.212,2,0.5305,0.5917,0.0609,0.0,119,0,0.3929,1,0.0,WAIT,interaction_clutter.csv
34,1779169717.773,0,0.8086,0.4806,999.0,17.713,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
34,1779169717.773,1,0.6836,0.5347,999.0,12.897,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
34,1779169717.773,2,0.5555,0.5417,999.0,0.145,122,1,0.3461,1,0.0,ASK,interaction_clutter.csv
35,1779169718.33,0,0.8086,0.4806,0.2909,18.27,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
35,1779169718.33,1,0.6836,0.5347,0.1974,13.454,28,0,0.3818,1,0.0,ASK,interaction_clutter.csv
35,1779169718.33,2,0.4734,0.2819,0.0325,0.0,126,1,0.0861,1,0.0,WAIT,interaction_clutter.csv
36,1779169718.908,0,0.8086,0.4806,0.2973,18.848,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
36,1779169718.908,1,0.6828,0.5347,0.2007,14.031,28,0,0.3814,1,0.0,ASK,interaction_clutter.csv
36,1779169718.908,2,0.4609,0.3028,0.0309,0.0,130,0,0.11,1,0.0,WAIT,interaction_clutter.csv
37,1779169719.468,0,0.8086,0.4792,0.3092,19.408,6,0,0.4161,1,0.0,ASK,interaction_clutter.csv
37,1779169719.468,1,0.6828,0.5347,0.2227,14.591,28,0,0.3814,1,0.0,ASK,interaction_clutter.csv
37,1779169719.468,2,0.4961,0.3292,0.033,0.0,132,1,0.1292,1,0.0,WAIT,interaction_clutter.csv
38,1779169720.042,0,0.8086,0.4806,0.307,19.982,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
38,1779169720.042,1,0.6828,0.5333,0.2237,15.166,28,0,0.3802,1,0.0,ASK,interaction_clutter.csv
38,1779169720.042,2,0.5016,0.2986,0.029,0.0,136,0,0.0986,1,0.0,WAIT,interaction_clutter.csv
39,1779169720.605,0,0.8086,0.4806,0.3046,20.545,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
39,1779169720.605,1,0.6828,0.5347,0.2216,15.729,28,0,0.3814,1,0.0,ASK,interaction_clutter.csv
39,1779169720.605,2,0.5039,0.3056,0.0306,0.0,140,0,0.1056,1,0.0,WAIT,interaction_clutter.csv
40,1779169721.181,0,0.8086,0.4806,0.3035,21.121,6,0,0.4171,1,0.0,ASK,interaction_clutter.csv
