scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label
47,1779169725.133,1,0.6836,0.5347,0.1919,20.256,28,0,0.3818,1,0.0,ASK
47,1779169725.133,2,0.5805,0.6111,0.1041,0.0,171,0,0.4189,1,0.0,WAIT
48,1779169725.709,0,0.8078,0.4806,0.3024,25.649,6,0,0.4165,1,0.0,ASK
48,1779169725.709,1,0.6828,0.5347,0.1912,20.833,28,0,0.3814,1,0.0,ASK
48,1779169725.709,2,0.5805,0.6111,0.1041,0.0,175,0,0.4189,1,0.0,WAIT
49,1779169726.268,0,0.8086,0.4806,0.3031,26.207,6,0,0.4171,1,0.0,ASK
49,1779169726.268,1,0.6836,0.5347,0.1919,21.391,28,0,0.3818,1,0.0,ASK
49,1779169726.268,2,0.5805,0.6111,0.1041,0.0,179,0,0.4189,1,0.0,WAIT
50,1779169726.844,0,0.8086,0.4806,0.3024,26.783,6,0,0.4171,1,0.0,ASK
50,1779169726.844,1,0.6828,0.5361,0.1905,21.967,28,0,0.3826,1,0.0,ASK
50,1779169726.844,2,0.5805,0.6111,0.1034,0.0,183,0,0.4189,1,0.0,WAIT
51,1779169727.404,0,0.8086,0.4806,0.3016,27.343,6,0,0.4171,1,0.0,ASK
51,1779169727.404,1,0.6836,0.5347,0.1905,22.527,28,0,0.3818,1,0.0,ASK
51,1779169727.404,2,0.5805,0.6111,0.1029,0.0,187,0,0.4189,1,0.0,WAIT
52,1779169727.978,0,0.8086,0.4806,0.2684,27.918,6,0,0.4171,1,0.0,ASK
52,1779169727.978,1,0.6836,0.5347,0.1605,23.101,28,0,0.3818,1,0.0,ASK
52,1779169727.978,2,0.5805,0.6111,0.0895,0.0,191,0,0.4189,1,0.0,WAIT
53,1779169728.54,0,0.8086,0.4806,0.1099,0.0,8,0,0.4171,1,0.0,WAIT
53,1779169728.54,1,0.6961,0.5514,0.0444,0.0,31,0,0.4024,1,0.0,WAIT
53,1779169728.54,2,0.5805,0.6125,0.1152,0.0,192,0,0.4203,1,0.0,WAIT
