scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
24,1779177651.397,0,0.6023,0.6375,0.1942,1012.604,0,0,0.4493,1,0.0,1,0,0.0,1012.604,0,0.0,9.488,1,0,1,IDLE
24,1779177651.397,1,0.4672,0.7028,0.0728,0.0,30,0,0.5038,1,0.0,1,1,4.241,1012.604,0,0.0,9.488,1,1,0,WAIT
24,1779177651.397,2,0.675,0.5764,0.264,1012.604,0,0,0.4151,1,0.0,1,0,0.0,1012.604,0,0.0,4.384,1,0,1,IDLE
25,1779177651.97,0,0.6023,0.6375,0.1942,1013.177,0,0,0.4493,1,0.0,1,0,0.0,1013.177,0,0.0,10.061,1,0,1,IDLE
25,1779177651.97,1,0.4664,0.7028,0.0722,0.0,34,0,0.5039,1,0.0,1,1,4.814,1013.177,0,0.0,10.061,1,1,0,WAIT
25,1779177651.97,2,0.675,0.5778,0.2637,1013.177,0,0,0.4163,1,0.0,1,0,0.0,1013.177,0,0.0,4.957,1,0,1,IDLE
26,1779177652.532,0,0.6023,0.6375,0.1944,1013.739,0,0,0.4493,1,0.0,1,0,0.0,1013.739,0,0.0,10.624,1,0,1,IDLE
26,1779177652.532,1,0.4672,0.7028,0.0731,0.0,38,0,0.5038,1,0.0,1,1,5.376,1013.739,0,0.0,10.624,1,1,0,WAIT
26,1779177652.532,2,0.675,0.5778,0.264,1013.739,0,0,0.4163,1,0.0,1,0,0.0,1013.739,0,0.0,5.519,1,0,1,IDLE
27,1779177653.108,0,0.6023,0.6375,0.1942,1014.314,0,0,0.4493,1,0.0,1,0,0.0,1014.314,0,0.0,11.199,1,0,1,IDLE
27,1779177653.108,1,0.4688,0.7028,0.074,0.0,42,0,0.5037,1,0.0,1,1,5.952,1014.314,0,0.0,11.199,1,1,0,WAIT
27,1779177653.108,2,0.675,0.5778,0.2637,1014.314,0,0,0.4163,1,0.0,1,0,0.0,1014.314,0,0.0,6.095,1,0,1,IDLE
28,1779177653.669,0,0.6023,0.6375,0.194,1014.875,0,0,0.4493,1,0.0,1,0,0.0,1014.875,0,0.0,11.76,1,0,1,IDLE
28,1779177653.669,1,0.4719,0.7056,0.0757,0.0,46,0,0.5063,1,0.0,1,1,6.512,1014.875,0,0.0,11.76,1,1,0,WAIT
28,1779177653.669,2,0.675,0.5778,0.2635,1014.875,0,0,0.4163,1,0.0,1,0,0.0,1014.875,0,0.0,6.656,1,0,1,IDLE
29,1779177654.229,0,0.6023,0.6389,0.1942,1015.436,0,0,0.4507,1,0.0,1,0,0.0,1015.436,0,0.0,12.32,1,0,1,IDLE
29,1779177654.229,1,0.4664,0.7056,0.0717,0.0,50,0,0.5067,1,0.0,1,1,7.073,1015.436,0,0.0,12.32,1,1,0,WAIT
29,1779177654.229,2,0.675,0.5778,0.2639,1015.436,0,0,0.4163,1,0.0,1,0,0.0,1015.436,0,0.0,7.216,1,0,1,IDLE
30,1779177654.805,0,0.6023,0.6375,0.1949,1016.012,0,0,0.4493,1,0.0,1,0,0.0,1016.012,0,0.0,12.896,1,0,1,IDLE
30,1779177654.805,1,0.468,0.7056,0.0733,0.0,54,0,0.5066,1,0.0,1,1,7.649,1016.012,0,0.0,12.896,1,1,0,WAIT
30,1779177654.805,2,0.675,0.5778,0.2643,1016.012,0,0,0.4163,1,0.0,1,0,0.0,1016.012,0,0.0,7.792,1,0,1,IDLE
31,1779177655.365,0,0.6039,0.6375,0.1962,1016.571,0,0,0.4497,1,0.0,1,0,0.0,1016.571,0,0.0,13.456,1,0,1,IDLE
31,1779177655.365,1,0.4672,0.7056,0.0727,0.0,58,0,0.5066,1,0.0,1,1,8.208,1016.571,0,0.0,13.456,1,1,0,WAIT
31,1779177655.365,2,0.0648,0.3069,0.3603,1016.571,0,0,0.4481,1,0.0,1,0,0.0,1016.571,0,0.5521,0.145,1,0,1,IDLE
32,1779177655.937,0,0.6031,0.6389,0.1947,1017.143,0,0,0.4508,1,0.0,1,0,0.0,1017.143,0,0.0,14.028,1,0,1,IDLE
32,1779177655.937,1,0.4664,0.7069,0.0712,0.0,62,0,0.5081,1,0.0,1,1,8.78,1017.143,0,0.0,14.028,1,1,0,WAIT
32,1779177655.937,2,0.6766,0.5778,0.2649,1017.143,0,0,0.417,1,0.0,1,0,0.0,1017.143,0,1.1015,0.429,1,0,1,IDLE
33,1779177656.501,0,0.6039,0.6375,0.1955,1017.708,0,0,0.4497,1,0.0,1,0,0.0,1017.708,0,0.0,14.592,1,0,1,IDLE
33,1779177656.501,1,0.4664,0.7056,0.0714,0.0,66,0,0.5067,1,0.0,1,1,9.345,1017.708,0,0.0,14.592,1,1,0,WAIT
33,1779177656.501,2,0.0641,0.3056,0.3618,1017.708,0,1,0.4485,1,0.0,1,0,0.0,1017.708,0,2.7705,0.0,1,0,1,IDLE
34,1779177657.077,0,0.6039,0.6375,0.1955,1018.284,0,0,0.4497,1,0.0,1,0,0.0,1018.284,0,0.0,15.168,1,0,1,IDLE
34,1779177657.077,1,0.4664,0.7069,0.0712,0.0,70,0,0.5081,1,0.0,1,1,9.921,1018.284,0,0.0,15.168,1,1,0,WAIT
34,1779177657.077,2,0.6766,0.5778,0.2649,1018.284,0,0,0.417,1,0.0,1,0,0.0,1018.284,0,4.4336,0.145,1,0,1,IDLE
35,1779177657.636,0,0.6039,0.6389,0.1947,1018.843,0,0,0.451,1,0.0,1,0,0.0,1018.843,0,0.0,15.728,1,0,1,IDLE
35,1779177657.636,1,0.468,0.7056,0.0721,0.0,74,0,0.5066,1,0.0,1,1,10.48,1018.843,0,0.0,15.728,1,1,0,WAIT
35,1779177657.636,2,0.6766,0.5778,0.2643,1018.843,0,0,0.417,1,0.0,1,0,0.0,1018.843,0,4.4211,0.144,1,0,1,IDLE
36,1779177658.198,0,0.6039,0.6389,0.1947,1019.405,0,0,0.451,1,0.0,1,0,0.0,1019.405,0,0.0,16.289,1,0,1,IDLE
36,1779177658.198,1,0.4711,0.7056,0.0746,0.0,78,0,0.5064,1,0.0,1,1,11.042,1019.405,0,0.0,16.289,1,1,0,WAIT
36,1779177658.198,2,0.6766,0.5778,0.2643,1019.405,0,0,0.417,1,0.0,1,0,0.0,1019.405,0,3.3023,0.705,1,0,1,IDLE
37,1779177658.768,0,0.6039,0.6389,0.194,1019.975,0,0,0.451,1,0.0,1,0,0.0,1019.975,0,0.0,16.859,1,0,1,IDLE
37,1779177658.768,1,0.4672,0.7069,0.0706,0.0,82,0,0.508,1,0.0,1,1,11.612,1019.975,0,0.0,16.859,1,1,0,WAIT
37,1779177658.768,2,0.6773,0.5778,0.2643,1019.975,0,0,0.4173,1,0.0,1,0,0.0,1019.975,0,1.6454,1.276,1,0,1,IDLE
38,1779177659.333,0,0.6039,0.6389,0.1947,1020.54,0,0,0.451,1,0.0,1,0,0.0,1020.54,0,0.0,17.424,1,0,1,IDLE
